COMMAND     PID             USER   FD      TYPE             DEVICE   SIZE/OFF                NODE NAME
corespotl   749 tokuyamamorimasa  txt       REG               1,16    4194304            30336107 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexPositionTable
corespotl   749 tokuyamamorimasa  txt       REG               1,16   41549514 1152921500312534301 /usr/share/tokenizer/ja/sys.dic
corespotl   749 tokuyamamorimasa  txt       REG               1,16   71784166 1152921500312534299 /usr/share/tokenizer/ja/matrix.bin
corespotl   749 tokuyamamorimasa  txt       REG               1,16   25165824            30336110 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexArrays
corespotl   749 tokuyamamorimasa  txt       REG               1,16   11629004 1152921500312534310 /usr/share/tokenizer/ko/matrix.bin
corespotl   749 tokuyamamorimasa  txt       REG               1,16    8452794 1152921500312534323 /usr/share/tokenizer/zh/Hans/sys.dic
corespotl   749 tokuyamamorimasa  txt       REG               1,16     273133             1455268 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/icu_rules_ja-JP@collation=search_1_1
corespotl   749 tokuyamamorimasa  txt       REG               1,16     462808            30761731 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/icu_rules_ja-JP@collation=search_0_1
corespotl   749 tokuyamamorimasa    0r      CHR                3,2        0t0                 338 /dev/null
corespotl   749 tokuyamamorimasa    1u      CHR                3,2        0t0                 338 /dev/null
corespotl   749 tokuyamamorimasa    2u      CHR                3,2    0t34759                 338 /dev/null
corespotl   749 tokuyamamorimasa    3r      REG               1,16    3382188            30336359 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexPostings
corespotl   749 tokuyamamorimasa    4r      DIR               1,16        576              254785 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight
corespotl   749 tokuyamamorimasa    5u      REG               1,16     131072            30401867 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/tmp.JeVjv9
corespotl   749 tokuyamamorimasa    6u      REG               1,16     131072            30401868 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/tmp.AGCwoO
corespotl   749 tokuyamamorimasa    7u     unix 0x9115f7317abfefa7        0t0                     ->0x9115f7317ac099c7
corespotl   749 tokuyamamorimasa    8u      REG               1,16     184320             1453766 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/.store.db
corespotl   749 tokuyamamorimasa    9u      REG               1,16     131072            30401866 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/tmp.A5N3mS
corespotl   749 tokuyamamorimasa   10u      REG               1,16      16448            30336108 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexDirectory
corespotl   749 tokuyamamorimasa   11u      REG               1,16          8            19743690 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/hot.1694701447584244.wnhCSA
corespotl   749 tokuyamamorimasa   12u      REG               1,16       8224             1436136 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/live.0.indexDirectory
corespotl   749 tokuyamamorimasa   13r      DIR               1,16       2272             1436109 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3
corespotl   749 tokuyamamorimasa   14r      DIR               1,16       3264            28978463 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3
corespotl   749 tokuyamamorimasa   15r      DIR               1,16       3392            30320795 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3
corespotl   749 tokuyamamorimasa   16u      REG               1,16       1024             1436137 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/live.0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   17u      REG               1,16     131072            30401865 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/tmp.o8qTPK
corespotl   749 tokuyamamorimasa   18u      REG               1,16          8            30320897 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/hot.1706223088970521.odmH3u
corespotl   749 tokuyamamorimasa   19u      REG               1,16         28            30320821 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/indexState
corespotl   749 tokuyamamorimasa   20u      REG               1,16         28            28978464 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/indexState
corespotl   749 tokuyamamorimasa   21u      REG               1,16         28             1436111 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/indexState
corespotl   749 tokuyamamorimasa   22u      REG               1,16      36864            19743440 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/.store.db
corespotl   749 tokuyamamorimasa   23u      REG               1,16   16945152            30320869 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/.store.db
corespotl   749 tokuyamamorimasa   24r      REG               1,16       2056             1436122 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/0.indexDirectory
corespotl   749 tokuyamamorimasa   25u      REG               1,16     637978            28978519 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/hot.1705065491246060.ODfChG
corespotl   749 tokuyamamorimasa   26r      REG               1,16       4217            30060732 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.indexPostings
corespotl   749 tokuyamamorimasa   27u      REG               1,16          8            19743535 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/hot.1694701447395494.KYUfgw
corespotl   749 tokuyamamorimasa   28u      REG               1,16      65536             1436140 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/live.0.directoryStoreFile
corespotl   749 tokuyamamorimasa   29r      REG               1,16          8             1436123 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   30u      REG               1,16      26728            30539876 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/live.0.indexDirectory
corespotl   749 tokuyamamorimasa   31r      REG               1,16          8             1436119 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/0.indexTermIds
corespotl   749 tokuyamamorimasa   32u      REG               1,16      65536             1436126 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/0.directoryStoreFile
corespotl   749 tokuyamamorimasa   33u      REG               1,16      65536            30320885 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/dbStr-4.map.data
corespotl   749 tokuyamamorimasa   34r      REG               1,16      58596            30332267 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexDirectory
corespotl   749 tokuyamamorimasa   35r      REG               1,16          8            30320835 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   36u      REG               1,16    8388608            30539746 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/live.1.indexPostings
corespotl   749 tokuyamamorimasa   37r      REG               1,16     304448            30332268 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   38r      REG               1,16    6081728            30332269 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexArrays
corespotl   749 tokuyamamorimasa   39u      REG               1,16    3559424            28978495 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/.store.db
corespotl   749 tokuyamamorimasa   40u      REG               1,16       2056            29535885 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexDirectory
corespotl   749 tokuyamamorimasa   41u      REG               1,16      65536            30332271 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.directoryStoreFile
corespotl   749 tokuyamamorimasa   42r      REG               1,16    2068923            30332263 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexPostings
corespotl   749 tokuyamamorimasa   43u      REG               1,16        626            29535886 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexCompactDirectory
corespotl   749 tokuyamamorimasa   44u      REG               1,16         28             1453682 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/indexState
corespotl   749 tokuyamamorimasa   45r      REG               1,16       2056             1453696 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/0.indexDirectory
corespotl   749 tokuyamamorimasa   46u      REG               1,16     246592            29535887 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexArrays
corespotl   749 tokuyamamorimasa   47r      DIR               1,16       5376             1453679 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3
corespotl   749 tokuyamamorimasa   48u      REG               1,16     184320             1453765 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/store.db
corespotl   749 tokuyamamorimasa   49r      REG               1,16          8             1453697 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   50r      REG               1,16       2056            25116590 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.0.indexDirectory
corespotl   749 tokuyamamorimasa   51r      REG               1,16          8             1453693 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/0.indexTermIds
corespotl   749 tokuyamamorimasa   52u      REG               1,16      65536             1453700 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/0.directoryStoreFile
corespotl   749 tokuyamamorimasa   53r      REG               1,16       1130            25116591 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   54r      REG               1,16     180992            25116592 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.0.indexArrays
corespotl   749 tokuyamamorimasa   55r      REG               1,16       2056            27100594 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.1.indexDirectory
corespotl   749 tokuyamamorimasa   56u      REG               1,16      65536            25116594 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.0.directoryStoreFile
corespotl   749 tokuyamamorimasa   57r      REG               1,16      35019            25116586 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.0.indexPostings
corespotl   749 tokuyamamorimasa   58r      REG               1,16       1232            27100595 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.1.indexCompactDirectory
corespotl   749 tokuyamamorimasa   59r      REG               1,16     184640            27100596 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.1.indexArrays
corespotl   749 tokuyamamorimasa   60r      REG               1,16       2056            30060736 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.indexDirectory
corespotl   749 tokuyamamorimasa   61u      REG               1,16      32201            30385033 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionCompleteUntilFirstUserAuthentication/skg_deleteAttr.1
corespotl   749 tokuyamamorimasa   62u      REG               1,16      65536            27100598 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.1.directoryStoreFile
corespotl   749 tokuyamamorimasa   63r      REG               1,16      24714            27100590 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.1.indexPostings
corespotl   749 tokuyamamorimasa   64r      REG               1,16          8            30060737 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.indexCompactDirectory
corespotl   749 tokuyamamorimasa   65r      REG               1,16      74496            30060738 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.indexArrays
corespotl   749 tokuyamamorimasa   66r      REG               1,16       2056            29010595 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexDirectory
corespotl   749 tokuyamamorimasa   67u      REG               1,16      65536            30060740 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.directoryStoreFile
corespotl   749 tokuyamamorimasa   68r      REG               1,16       4217            30060732 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.indexPostings
corespotl   749 tokuyamamorimasa   69r      REG               1,16        346            29010596 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexCompactDirectory
corespotl   749 tokuyamamorimasa   70u      REG               1,16      32768            30336109 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexCompactDirectory
corespotl   749 tokuyamamorimasa   71r      REG               1,16      89488            29010592 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexTermIds
corespotl   749 tokuyamamorimasa   72u      REG               1,16      65536            29010599 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.directoryStoreFile
corespotl   749 tokuyamamorimasa   73r      REG               1,16    2068923            30332263 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexPostings
corespotl   749 tokuyamamorimasa   74u      REG               1,16   16777216            30336104 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexPostings
corespotl   749 tokuyamamorimasa   75u      REG               1,16      16384            30336103 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexGroups
corespotl   749 tokuyamamorimasa   76r      REG               1,16       2056            30320834 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/0.indexDirectory
corespotl   749 tokuyamamorimasa   77u      REG               1,16      65536            30320838 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/0.directoryStoreFile
corespotl   749 tokuyamamorimasa   78r      REG               1,16      96632            30336363 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexDirectory
corespotl   749 tokuyamamorimasa   79u      REG               1,16    3353055            30539872 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/live.0.indexPostings
corespotl   749 tokuyamamorimasa   80r      REG               1,16          8            30320829 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/0.indexTermIds
corespotl   749 tokuyamamorimasa   81r      REG               1,16     409138            30336364 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexCompactDirectory
corespotl   749 tokuyamamorimasa   82r      REG               1,16    9424448            30336365 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexArrays
corespotl   749 tokuyamamorimasa   83u      REG               1,16       4096            29535876 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexHead
corespotl   749 tokuyamamorimasa   84u      REG               1,16      65536            30336367 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.directoryStoreFile
corespotl   749 tokuyamamorimasa   85r      REG               1,16    3382188            30336359 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexPostings
corespotl   749 tokuyamamorimasa   86u      REG               1,16       4096             1436132 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/live.0.indexPostings
corespotl   749 tokuyamamorimasa   87r      REG               1,16       4096             1436118 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/0.indexPostings
corespotl   749 tokuyamamorimasa   88u      REG               1,16      36864            30048210 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/store.db
corespotl   749 tokuyamamorimasa   89u      REG               1,16    2097152            29535881 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexPostings
corespotl   749 tokuyamamorimasa   90u      REG               1,16   16777216            30336104 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexPostings
corespotl   749 tokuyamamorimasa   91r      REG               1,16    1048576            29010591 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexPostings
corespotl   749 tokuyamamorimasa   92u      REG               1,16       4096            29535880 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexGroups
corespotl   749 tokuyamamorimasa   93r      REG               1,16      24714            27100590 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.1.indexPostings
corespotl   749 tokuyamamorimasa   94r      REG               1,16      35019            25116586 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.0.indexPostings
corespotl   749 tokuyamamorimasa   95r      REG               1,16       4096             1453692 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/0.indexPostings
corespotl   749 tokuyamamorimasa   96u      REG               1,16    2097152            29535881 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexPostings
corespotl   749 tokuyamamorimasa   97u      REG               1,16      39240            30393780 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionCompleteUntilFirstUserAuthentication/skg_deleteAttr.2
corespotl   749 tokuyamamorimasa   98u      REG               1,16       4096            29535883 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexPositions
corespotl   749 tokuyamamorimasa   99u      REG               1,16      11013            31091463 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/journalAttr.431
corespotl   749 tokuyamamorimasa  100u      REG               1,16       4096            29535883 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.indexPositions
corespotl   749 tokuyamamorimasa  101u      REG               1,16   25165824            30336110 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexArrays
corespotl   749 tokuyamamorimasa  102u      REG               1,16   16945152            30386129 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/store.db
corespotl   749 tokuyamamorimasa  103u      REG               1,16       4096            30336099 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexHead
corespotl   749 tokuyamamorimasa  104u      REG               1,16      65536            29535889 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.4.directoryStoreFile
corespotl   749 tokuyamamorimasa  105u      REG               1,16    4194304            30336106 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexPositions
corespotl   749 tokuyamamorimasa  106u      REG               1,16    1048576            30764195 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.5.indexPostings
corespotl   749 tokuyamamorimasa  107u      REG               1,16       4096            30060722 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.2.indexHead
corespotl   749 tokuyamamorimasa  108u      REG               1,16      35257            30485577 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/Priority/skg_deleteAttr.0
corespotl   749 tokuyamamorimasa  109u      REG               1,16       4096            30539867 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/live.0.indexHead
corespotl   749 tokuyamamorimasa  110u      REG               1,16       4096            30336354 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexHead
corespotl   749 tokuyamamorimasa  111r      REG               1,16     273133             1455268 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/icu_rules_ja-JP@collation=search_1_1
corespotl   749 tokuyamamorimasa  112r      REG               1,16       4096            30320828 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/0.indexPostings
corespotl   749 tokuyamamorimasa  113u      REG               1,16       4096            30332258 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexHead
corespotl   749 tokuyamamorimasa  114u      REG               1,16     984890            30403684 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionCompleteUntilFirstUserAuthentication/skg_deleteAttr.0
corespotl   749 tokuyamamorimasa  115u      REG               1,16      43529            30336358 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.0.indexGroups
corespotl   749 tokuyamamorimasa  116r      REG               1,16         64             1453698 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/0.indexArrays
corespotl   749 tokuyamamorimasa  117r      REG               1,16     163200            29010597 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexArrays
corespotl   749 tokuyamamorimasa  118u      REG               1,16          0            30399492 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionComplete/skg_deleteAttr.0
corespotl   749 tokuyamamorimasa  119u      REG               1,16          0            30399494 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionCompleteUnlessOpen/skg_deleteAttr.0
corespotl   749 tokuyamamorimasa  120u      REG               1,16    3559424            30358132 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/store.db
corespotl   749 tokuyamamorimasa  121u      REG               1,16          0            30399496 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/Priority/skg_deleteAttr.1
corespotl   749 tokuyamamorimasa  122u      REG               1,16     327680            28978509 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/dbStr-4.map.data
corespotl   749 tokuyamamorimasa  123u      REG               1,16     671744            30320876 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/dbStr-2.map.data
corespotl   749 tokuyamamorimasa  124u      REG               1,16    3145728            30539752 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/live.1.indexArrays
corespotl   749 tokuyamamorimasa  125u      REG               1,16        435            30453984 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionComplete/skg_deleteAttr.0
corespotl   749 tokuyamamorimasa  126u      REG               1,16       4096            29010586 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexHead
corespotl   749 tokuyamamorimasa  127u      REG               1,16       1734            30332262 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/0.indexGroups
corespotl   749 tokuyamamorimasa  128u      REG               1,16    4194304            30336106 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/Priority/index.spotlightV3/live.1.indexPositions
corespotl   749 tokuyamamorimasa  129u      REG               1,16     114688            28978501 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/dbStr-2.map.data
corespotl   749 tokuyamamorimasa  131u      REG               1,16       4096            30539751 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/live.1.indexCompactDirectory
corespotl   749 tokuyamamorimasa  132u      REG               1,16      32768            28978502 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUntilFirstUserAuthentication/index.spotlightV3/dbStr-2.map.offsets
corespotl   749 tokuyamamorimasa  133u      REG               1,16          0            30453985 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/SpotlightKnowledge/index.V2/deletes/NSFileProtectionCompleteUnlessOpen/skg_deleteAttr.0
corespotl   749 tokuyamamorimasa  134u      REG               1,16       4096             1436134 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionCompleteUnlessOpen/index.spotlightV3/live.0.indexPositions
corespotl   749 tokuyamamorimasa  135u      REG               1,16       4096            29010590 /Users/tokuyamamorimasa/Library/Metadata/CoreSpotlight/NSFileProtectionComplete/index.spotlightV3/live.3.indexGroups
